tract,0-18,19-25,26-34,35-54,55-64,65+
48029172002,2553.0,617.0,1432.0,2055.0,474.0,1036.0
48029172003,2241.0,483.0,815.0,2036.0,434.0,266.0
48029172004,627.0,118.0,219.0,666.0,399.0,506.0
48029172005,1127.0,390.0,820.0,1011.0,171.0,98.0
48029172006,2227.0,476.0,1012.0,2085.0,595.0,413.0
48029172007,3398.0,652.0,1352.0,3171.0,708.0,431.0
48029180101,1120.0,405.0,548.0,1522.0,631.0,860.0
48029180102,348.0,140.0,245.0,611.0,295.0,262.0
48029180201,1388.0,553.0,674.0,1379.0,548.0,570.0
48029180202,1239.0,467.0,624.0,1473.0,738.0,879.0
48029180300,1350.0,453.0,511.0,1162.0,505.0,521.0
48029180400,1540.0,472.0,551.0,1039.0,350.0,402.0
48029180501,1217.0,447.0,535.0,1029.0,604.0,753.0
48029180503,1303.0,374.0,480.0,1171.0,591.0,549.0
48029180504,1613.0,413.0,480.0,1093.0,434.0,505.0
48029180602,654.0,218.0,305.0,762.0,314.0,933.0
48029180603,558.0,209.0,241.0,490.0,177.0,301.0
48029180604,1510.0,559.0,727.0,1624.0,655.0,893.0
48029180701,706.0,602.0,737.0,973.0,414.0,604.0
48029180702,1544.0,890.0,1038.0,1664.0,635.0,888.0
48029180800,679.0,291.0,329.0,768.0,281.0,201.0
48029180901,1346.0,420.0,645.0,1614.0,577.0,657.0
48029180902,2423.0,762.0,1009.0,2204.0,835.0,849.0
48029181001,885.0,302.0,421.0,904.0,344.0,469.0
48029181003,1629.0,1350.0,1399.0,1437.0,301.0,287.0
48029181004,770.0,1145.0,1199.0,1126.0,393.0,265.0
48029181005,1075.0,597.0,705.0,855.0,292.0,335.0
48029181100,1074.0,452.0,595.0,1531.0,824.0,1258.0
48029181200,899.0,369.0,452.0,1293.0,709.0,1121.0
48029181301,873.0,756.0,865.0,880.0,378.0,489.0
48029181302,1072.0,1331.0,1253.0,1483.0,508.0,661.0
48029181303,1085.0,645.0,632.0,866.0,216.0,180.0
48029181402,233.0,441.0,470.0,424.0,155.0,309.0
48029181403,1195.0,1211.0,1428.0,1332.0,289.0,300.0
48029181404,725.0,922.0,1330.0,890.0,191.0,577.0
48029181503,1242.0,996.0,1371.0,1496.0,529.0,652.0
48029181504,1018.0,1224.0,1452.0,1383.0,429.0,377.0
48029181505,1001.0,339.0,457.0,1171.0,572.0,842.0
48029181506,936.0,510.0,618.0,1101.0,417.0,618.0
48029181601,772.0,288.0,317.0,763.0,389.0,575.0
48029181602,1746.0,630.0,714.0,1339.0,628.0,582.0
48029181703,1693.0,826.0,811.0,1926.0,968.0,800.0
48029181704,1574.0,583.0,745.0,1508.0,652.0,522.0
48029181705,1288.0,674.0,952.0,1292.0,428.0,345.0
48029181711,2314.0,641.0,1062.0,2558.0,789.0,470.0
48029181712,1006.0,295.0,439.0,1115.0,550.0,455.0
48029181713,2197.0,684.0,999.0,2116.0,818.0,609.0
48029181715,2079.0,630.0,950.0,1914.0,584.0,312.0
48029181716,2392.0,831.0,1222.0,2224.0,493.0,308.0
48029181718,1498.0,450.0,661.0,1701.0,570.0,401.0
48029181720,1327.0,355.0,401.0,1594.0,498.0,296.0
48029181721,1123.0,316.0,421.0,1223.0,289.0,201.0
48029181722,1328.0,399.0,536.0,1489.0,541.0,314.0
48029181723,1444.0,411.0,622.0,1507.0,424.0,244.0
48029181724,1423.0,344.0,595.0,1503.0,288.0,190.0
48029181725,1538.0,967.0,1074.0,1241.0,413.0,285.0
48029181726,3540.0,676.0,2100.0,2839.0,413.0,301.0
48029181727,1015.0,319.0,458.0,938.0,273.0,210.0
48029181728,3841.0,902.0,1915.0,2928.0,495.0,322.0
48029181729,1136.0,293.0,1028.0,870.0,137.0,75.0
48029181730,1196.0,369.0,588.0,1161.0,498.0,237.0
48029181731,2081.0,615.0,865.0,2297.0,911.0,523.0
48029181808,335.0,151.0,173.0,368.0,187.0,280.0
48029181809,1759.0,927.0,1030.0,1681.0,564.0,482.0
48029181811,1026.0,342.0,479.0,1240.0,513.0,492.0
48029181813,1357.0,1377.0,1111.0,1541.0,446.0,262.0
48029181814,513.0,981.0,581.0,805.0,289.0,280.0
48029181815,599.0,402.0,499.0,891.0,348.0,270.0
48029181816,1059.0,326.0,463.0,1395.0,602.0,448.0
48029181817,586.0,336.0,419.0,810.0,384.0,517.0
48029181818,1025.0,564.0,707.0,1319.0,566.0,588.0
48029181819,1394.0,816.0,992.0,1473.0,358.0,235.0
48029181820,1547.0,4743.0,361.0,358.0,127.0,92.0
48029181821,800.0,676.0,555.0,988.0,323.0,225.0
48029181822,1191.0,528.0,721.0,1502.0,581.0,466.0
48029181823,444.0,936.0,331.0,512.0,194.0,107.0
48029181824,1447.0,625.0,832.0,1628.0,373.0,257.0
48029181825,836.0,420.0,427.0,998.0,247.0,143.0
48029181826,1703.0,648.0,734.0,1979.0,664.0,382.0
48029181901,478.0,1556.0,512.0,652.0,175.0,111.0
48029181902,1885.0,267.0,507.0,2178.0,742.0,501.0
48029182001,1572.0,401.0,590.0,1811.0,314.0,244.0
48029182002,2651.0,484.0,712.0,3148.0,1024.0,773.0
48029182003,891.0,401.0,386.0,1087.0,283.0,256.0
48029182101,1712.0,225.0,420.0,1981.0,1056.0,1250.0
